from,to,reprLat,reprLong,title,timePeriodsKeys,featureTypes
423081,88165959,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,426606,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,426608,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,423127,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,124758312,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,422879,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,248553771,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,766267488,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,438721,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,766267487,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,474016230,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423081,423020,41.963602,12.79818,Tibur,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
423083,356966898,41.723453,12.6646233,Tomba degli Orazi e Curiazi,"hellenistic-republican,roman",tomb
423085,447759107,41.9654712,12.442555,Tomb of Vibius Marianus,roman,tomb
423085,422815,41.9654712,12.442555,Tomb of Vibius Marianus,roman,tomb
423087,622606468,41.891785,12.629196,Tor Angela,"hellenistic-republican,roman,late-antique",settlement
423089,423025,41.8566466001,12.4973447984,Tor Marancia,"roman,late-antique,mediaeval-byzantine","villa, fort"
423089,587835546,41.8566466001,12.4973447984,Tor Marancia,"roman,late-antique,mediaeval-byzantine","villa, fort"
423092,856514595,41.994283,12.492366,Il Torraccio,roman,tomb
423093,622606468,41.89306905,12.53057865,Il Torraccio,"roman,late-antique,mediaeval-byzantine,modern",tomb
423094,422852,41.875,12.625,Il Torraccio,"hellenistic-republican,roman",tomb
423099,206604800,41.984058,12.217388,Torre Pascolaro (settlement),"archaic,hellenistic-republican,roman",settlement
423104,422960,41.654245,12.473943,Tredici Altari,"archaic,classical,hellenistic-republican,roman",sanctuary
423105,432910,41.6118134132,13.2825413311,Trerus/Tolerus (river),"modern,twenty-first-ce",river
423105,432852,41.6118134132,13.2825413311,Trerus/Tolerus (river),"modern,twenty-first-ce",river
423105,422944,41.6118134132,13.2825413311,Trerus/Tolerus (river),"modern,twenty-first-ce",river
423106,356966898,41.56472,12.87111,Tres Tabernae,"hellenistic-republican,roman,late-antique",station
423108,74935822,41.798284,12.710316,Tusculum,"archaic,classical,hellenistic-republican,roman,late-antique,modern",settlement
423108,93042695,41.798284,12.710316,Tusculum,"archaic,classical,hellenistic-republican,roman,late-antique,modern",settlement
423108,157403317,41.798284,12.710316,Tusculum,"archaic,classical,hellenistic-republican,roman,late-antique,modern",settlement
423108,811907996,41.798284,12.710316,Tusculum,"archaic,classical,hellenistic-republican,roman,late-antique,modern",settlement
423108,719522410,41.798284,12.710316,Tusculum,"archaic,classical,hellenistic-republican,roman,late-antique,modern",settlement
423114,422987,41.5657992,12.986299,Valvisciolo,"archaic,classical",settlement
423115,770901484,42.018193,12.896194,Varia,"hellenistic-republican,roman,late-antique",settlement
423116,413122,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,690508612,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,774612717,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,222169303,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,963165127,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,699782783,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,486020305,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,234635789,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,980216943,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,735955220,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,322576916,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,607885596,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,607885597,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423116,240096674,42.021338,12.390519,Veii,"archaic,classical,hellenistic-republican,roman,modern","urban, settlement"
423117,433208,41.687426,12.77721,Velitrae,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
807514119,579885,37.975,23.7225,Agora of Athens,"archaic,classical,hellenistic-republican,roman,late-antique,modern",plaza
807514119,720198157,37.975,23.7225,Agora of Athens,"archaic,classical,hellenistic-republican,roman,late-antique,modern",plaza
807514119,649966334,37.975,23.7225,Agora of Athens,"archaic,classical,hellenistic-republican,roman,late-antique,modern",plaza
807514119,558659669,37.975,23.7225,Agora of Athens,"archaic,classical,hellenistic-republican,roman,late-antique,modern",plaza
649966334,579885,37.975855,23.722014,Stoa of Zeus (Eleutherios),"classical,hellenistic-republican,roman",stoa
649966334,807514119,37.975855,23.722014,Stoa of Zeus (Eleutherios),"classical,hellenistic-republican,roman",stoa
649966335,579885,37.970278,23.72775,Theater of Dionysus Eleuthereus,"classical,hellenistic-republican,roman,modern",theatre
642665249,79532,51.608059,-2.956878,Caerleon Roman amphitheatre,roman,amphitheatre
219478548,462503,37.0734765,15.277609,Altar of Hieron II,"hellenistic-roman-early-empire,modern","sanctuary, architecturalcomplex"
715252914,442596,41.707722,15.954778,Sanctuary of Monte Sant'Angelo,"late-antique,mediaeval-byzantine",church
59677979,432721,41.133333,14.783333,Santa Sofia,mediaeval-byzantine,church
979775194,433032,40.7522782,14.4835639,House of Meleager,"roman,modern",townhouse
979775194,984330151,40.7522782,14.4835639,House of Meleager,"roman,modern",townhouse
730120528,599714,37.181505,27.693076,Thodasa,hellenistic-republican,"unlocated, settlement"
730120528,837,37.181505,27.693076,Thodasa,hellenistic-republican,"unlocated, settlement"
458819047,39379,15.383333,45.233333,Great Dam of Ma'rib,"2nd-millenium-bce,neo-assyrian-babylonian-middle-east,modern",dam
642990135,599616,37.374095082,27.6751594138,Temple of Zeus Lepsinos at Euromus,,"sanctuary, temple-2"
578501279,423025,41.9056115,12.4558767,Via Triumphalis necropolis,"roman,twentieth-ce,twenty-first-ce",cemetery
578501279,463398874,41.9056115,12.4558767,Via Triumphalis necropolis,"roman,twentieth-ce,twenty-first-ce",cemetery
578501279,839719167,41.9056115,12.4558767,Via Triumphalis necropolis,"roman,twentieth-ce,twenty-first-ce",cemetery
369692199,423127,41.94260625,12.77638515,Libraries' Courtyard at Hadrian's Villa,roman,garden-hortus
735295266,599905,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,550823,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599813,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599754,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,550496,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599925,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,550535,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599577,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,873346701,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,550651,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,550913,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599799,37.9946812754,26.9561584956,Ionian League,classical,region
735295266,599855,37.9946812754,26.9561584956,Ionian League,classical,region
432394421,148142,43.8326553,4.357747,"Porte de France, Nemausus",roman,city-gate
272290638,89285,54.2895333,-0.3875331,Scarborough Castle,"mediaeval-byzantine,modern",fort
272290639,89285,54.287368,-0.3860551,Roman signal station at Scarborough,roman,station
560130183,314921,36.8526091945,10.3235170557,Byrsa,"archaic,classical,hellenistic-republican,roman,modern",fort
458747378,639137,36.6206276,29.105768,Theater at Telmessos,hellenistic-roman-early-empire,theatre
614962220,283602441,40.0164379,34.6210663,Büyükkale ,2nd-millenium-bce,fort
48167301,283602441,40.020219,34.6164656,So-called Temple 1 at Hattusa,2nd-millenium-bce,temple-2
584305092,305068,36.3209917,5.736361,Temple of the Severan family,roman-early-empire-late-antique,temple-2
695803524,639087,37.6767793499,30.5184525354,Macellum of Sagalassos,roman,architecturalcomplex
132543925,256231,37.4397867,-6.0385625,Roman theater at Italica,"roman,late-antique",theatre
503121452,46154574,40.366,49.833,Maiden Tower (Baku),"mediaeval-byzantine,modern",monument
122572945,579885,37.9740309829,23.7433796972,Lyceum,"classical,hellenistic-republican",architecturalcomplex
122572946,79733,51.611091277,-2.76845311906,Walls of Caerwent (Venta Silurum),"roman-britain,modern",city-wall
448979857,177657,47.2341694,6.0302671,Porte Noire (Besançon),roman,arch
484576343,79651,52.6351709,-1.1412289,Jewry Wall,roman,bath
735520831,89209,54.0881157,-1.3796296,Aldborough Studforth Hill,roman,amphitheatre
735520833,79706,51.4813553,-3.1816779,Cardiff Castle,mediaeval-byzantine,fort
383321670,246212,41.9292546,2.2569617,Roman temple of Vic,roman,temple-2
760907719,256397,38.2032742,-5.9535159,Teatro Romano de Regina,roman,theatre
601030061,638955,37.837941,29.111143,Eastern theater at Laodicea ad Lycum,"classical,hellenistic-republican,roman",theatre
113035707,79739,51.7540793,-0.3583118,Verulamium Roman theater,roman,theatre
236385,927078047,41.5252785,-8.3207515,Briteiros,"hellenistic-republican,roman,modern",settlement
236388,240095,42.29383,-8.531584,Burbida/Bonisana,"roman,late-antique",station
236393,240098,40.475864,-5.54411,Caelionicco/Coloricum,"roman,late-antique",station
236396,236400,41.149974,-8.610232,Cale,"hellenistic-republican,roman,late-antique","settlement, port"
236396,236455,41.149974,-8.610232,Cale,"hellenistic-republican,roman,late-antique","settlement, port"
236398,991317,42.5,-8.5,Callaeci Bracari,"roman,late-antique",people
236399,991317,43.5,-7.5,Callaeci Lucenses,"roman,late-antique",people
236400,810796635,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236400,236396,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236400,240910,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236400,236352,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236400,236525,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236400,236377,42.1806514498,-7.72072908084,Callaecia,"roman,late-antique",province
236405,240098,40.1660015,-6.10203415,Capera,"roman,late-antique",settlement
236405,256512,40.1660015,-6.10203415,Capera,"roman,late-antique",settlement
236405,450118844,40.1660015,-6.10203415,Capera,"roman,late-antique",settlement
236405,369907904,40.1660015,-6.10203415,Capera,"roman,late-antique",settlement
236443,240092,40.099,-8.4933,Conimbriga,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
236443,476697166,40.099,-8.4933,Conimbriga,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
236443,684682242,40.099,-8.4933,Conimbriga,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
236443,687529965,40.099,-8.4933,Conimbriga,"archaic,classical,hellenistic-republican,roman,late-antique",settlement
236455,845,41.32880655,-7.032423,Durius (river),"hellenistic-republican,roman,late-antique,modern",river
236455,236396,41.32880655,-7.032423,Durius (river),"hellenistic-republican,roman,late-antique,modern",river
236455,236348,41.32880655,-7.032423,Durius (river),"hellenistic-republican,roman,late-antique,modern",river
236455,236706,41.32880655,-7.032423,Durius (river),"hellenistic-republican,roman,late-antique,modern",river
236458,393959242,40.3607949613,-7.8932836347,Elbocoris,roman,settlement
236475,240106,43.545241,-5.661935,Gigia,"roman,late-antique",settlement
236475,104403664,43.545241,-5.661935,Gigia,"roman,late-antique",settlement
236475,676924053,43.545241,-5.661935,Gigia,"roman,late-antique",settlement
236476,240096,42.725581,-8.654909,Glandimirum,"roman,late-antique",station
