source,target,type
550555,550406,type1
550555,550399,type1
550557,550485,type1
756231346,423025,type1
756231346,422863,type1
367835399,423025,type1
367835399,432833118,type1
367835399,207271756,type1
439693240,638776,type2
773739435,520998,type2
773739435,820631036,type2
177523747,570122,type2
648012834,432703,type2
455597764,512867195,type2
612196406,91358,type2
923690483,413248,type2
580698596,413248,type2
662780373,79574,type2
857762,857171,type2
860795,857287,type2
860834,857239,type2
860849,860850,type2
860850,860849,type2
857015,1224,type2
857018,502142298,type2
857018,650870018,type2
857018,825080162,type2
857095,857171,type2
857148,1224,type2
857148,844888,type2
857171,1224,type2
857171,857095,type1
857171,629083,type1
857171,857217,type1
857171,857762,type1
857197,1224,type1
857217,857171,type1
174900201,447759107,type1
174900201,403291,type1
174900201,423025,type1
174900201,433061,type1
174900201,413143,type1
174900201,403253,type1
174900201,403261,type1
174900201,403270,type1
174900201,403280,type1
174900201,403288,type1
174900201,422818,type1
174900201,433010,type1
174900201,736595947,type1
174900201,422831,type1
174900201,409214,type1
174900201,422848,type1
174900201,413325,type1
174900201,413288,type1
174900201,422963,type1
174900201,413076,type1
174900201,447759107,type1
174900201,413107,type1
174900201,432867,type1
568902179,786123,type1
568902179,786021,type1
286881593,89261,type1
203544459,89261,type1
203544460,89261,type1
172198383,570074,type1
836462857,462492,type1
713816455,256005,type1
353133530,246349,type1
353133531,148142,type1
607714945,89274,type1
607714945,82519025,type1
490093260,423080,type1
490093260,423025,type1
916973546,356966898,type1
916973546,423129,type1
492787885,472014,type1
967060214,91358,type1
967060215,91358,type1
967060216,91358,type1
967060217,91358,type1
967060218,91358,type1
967060219,91358,type1
967060220,91358,type1
967060221,91358,type1
967060222,91358,type1
967060223,91358,type1
967060224,91358,type1
967060225,91358,type1
967060226,91358,type1
967060227,91358,type1
967060228,91358,type1
967060229,91358,type1
967060230,91358,type1
967060231,91358,type1
967060232,91358,type1
967060233,91358,type1
967060234,91358,type1
967060235,91358,type1
967060236,91358,type1
967060237,91358,type1
967060238,91358,type1
967060239,91358,type1
967060240,91358,type1
967060241,91358,type1
967060242,91358,type1
967060243,91358,type1
967060244,91358,type1
967060245,91358,type1
967060246,91358,type1
967060247,91358,type1
967060248,91358,type1
967060249,91358,type1
967060250,91358,type1
967060251,91358,type1
967060252,91358,type1
967060253,91358,type1
967060254,91358,type1
967060255,91358,type1
967060256,91358,type1
967060257,91358,type1
967060258,91358,type1
967060259,91358,type1
967060260,91358,type1
967060261,91358,type1
967060262,91358,type1
967060263,91358,type1
967060264,91358,type1
967060265,91358,type1
967060266,91358,type1
967060267,91358,type1
967060268,91358,type1
967060269,91358,type1
967060270,91358,type1
967060271,91358,type1
967060272,91358,type1
967060273,91358,type1
967060274,91358,type1
967060275,91358,type1
967060276,91358,type1
967060277,91358,type1
967060278,91358,type1
967060279,91358,type1
967060280,91358,type1
967060281,91358,type1
967060282,91358,type1
967060283,91358,type1
967060284,91358,type1
967060285,91358,type1
967060286,91358,type1
967060287,91358,type1
967060288,91358,type1
967060289,91358,type1
967060290,91358,type1
967060291,91358,type1
967060292,91358,type1
967060293,91358,type1
967060294,91358,type1
967060295,91358,type1
967060296,91358,type1
967060297,91358,type1
967060297,765102512,type1
967060298,91358,type1
967060299,91358,type1
967060300,91358,type1
967060301,91358,type1
967060302,91358,type1
967060303,91358,type1
967060304,91358,type1
967060305,91358,type1
967060306,91358,type1
967060307,91358,type1
967060308,91358,type1
967060309,91358,type1
967060310,91358,type1
967060311,91358,type1
967060312,91358,type1
967060313,91358,type1
967060314,91358,type1
967060315,91358,type1
967060316,91358,type1
967060317,91358,type1
967060318,91358,type1
967060319,91358,type1
967060320,91358,type1
967060321,91358,type1
967060322,91358,type1
967060323,91358,type1
967060324,91358,type1
967060325,91358,type1
967060326,91358,type1
967060327,91358,type1
967060328,91358,type1
967060329,91358,type1
967060330,91358,type1
967060331,91358,type1
967060332,91358,type1
967060333,91358,type1
967060334,91358,type1
967060335,91358,type1
967060336,91358,type1
967060337,91358,type1
967060338,91358,type1
967060339,91358,type1
967060340,91358,type1
967060341,91358,type1
967060342,91358,type1
967060343,91358,type1
967060344,91358,type1
967060345,91358,type1
967060346,91358,type1
967060347,91358,type1
967060348,91358,type1
967060349,91358,type1
967060350,91358,type1
967060351,91358,type1
967060352,91358,type1
967060353,91358,type1
967060354,91358,type1
967060355,91358,type1
967060356,91358,type1
967060357,91358,type1
967060358,91358,type1
967060359,91358,type1
967060360,91358,type1
967060361,91358,type1
967060362,91358,type1
967060363,91358,type1
967060364,91358,type1
967060365,91358,type1
967060366,91358,type1
967060367,91358,type1
967060368,91358,type1
967060369,91358,type1
967060370,91358,type1
967060371,91358,type1
967060372,91358,type1
967060373,91358,type1
967060374,91358,type1
967060375,91358,type1
967060376,91358,type1
967060377,91358,type1
967060378,91358,type1
967060379,91358,type1
967060380,91358,type1
967060381,91358,type1
967060382,91358,type1
967060383,91358,type1
967060384,91358,type1
967060385,91358,type1
967060386,91358,type1
967060387,91358,type1
967060388,91358,type1
967060389,91358,type1
967060390,91358,type1
967060391,91358,type1
967060392,91358,type1
967060393,91358,type1
967060394,91358,type1
967060395,91358,type1
967060396,91358,type1
967060397,91358,type1
967060398,91358,type1
967060399,91358,type1
967060400,91358,type1
967060401,91358,type1
967060402,91358,type1
967060403,91358,type1
967060404,91358,type1
967060405,91358,type1
967060406,91358,type1
967060407,91358,type1
967060408,91358,type1
967060409,91358,type1
967060410,91358,type1
967060411,91358,type1
967060412,91358,type1
967060413,91358,type1
967060414,91358,type1
967060415,91358,type1
967060416,91358,type1
967060417,91358,type1
967060418,91358,type1
967060419,91358,type1
967060420,91358,type1
967060421,91358,type1
967060422,91358,type1
967060423,91358,type1
967060424,91358,type1
967060425,91358,type1
967060426,91358,type1
967060427,91358,type1
967060428,91358,type1
967060429,91358,type1
967060430,91358,type1
967060431,91358,type1
967060432,91358,type1
967060433,91358,type1
967060434,91358,type1
699487909,727172,type1
699487909,786017,type1
699487909,836839127,type1
907447931,472014,type1
270971042,79299,type1
264408878,433032,type1
264408878,222138654,type1
264408879,433032,type1
264408879,222138654,type1
264408879,769901808,type1
416199695,433032,type1
416199695,222138654,type1
244926839,148738,type1
184449166,893964,type1
184449166,777728190,type1
184449166,777728190,type1
568355929,893951,type1
568355929,893951,type1
568355929,54136920,type1
568355929,33309869,type1
568355929,856859068,type1
663286875,912985,type1
663286875,570809828,type1
996877399,912986,type1
996877399,612591680,type1
996877399,810410821,type1
221984496,462483,type1
763397652,108908,type1
772313148,433128,type1
490597949,432723,type1
831208135,432723,type1
139153222,177603,type1
139153224,177603,type1
857932176,697654,type1
194091492,403285,type1
194091492,413288,type1
327838685,423025,type1
327838685,967215409,type1
111763397,423025,type1
107397415,413067,type1
243292711,138275,type1
464391493,727070,type1
831144251,413107,type1
831144251,375818871,type1
831144251,819599643,type1
831144251,293747172,type1
544641873,375818871,type1
208942192,315216,type1
208942835,856514595,type1
208942836,856514595,type2
208942837,856514595,type2
208942838,856514595,type2
208942839,856514595,type2
208942840,856514595,type2
208942841,856514595,type2
208942842,856514595,type2
208942843,856514595,type2
208942844,856514595,type2
208942845,856514595,type2
208942846,856514595,type1
208942847,856514595,type1
208942848,856514595,type1
208942849,856514595,type1
819599643,831144251,type1
819599643,413107,type1
26399394,413299,type1
26399395,413299,type1
20481513,315242,type1
109791198,570504,type1
52154983,570479,type1
952765524,413076,type1
206604800,423099,type1
474016230,423081,type1
248553771,423081,type1
908291906,315084,type1
626333929,423025,type1
166695363,393424,type1
116035285,580062,type1
914715153,423025,type1
650309285,837,type1
910399260,393470,type1
910399260,393494,type1
910399260,393372,type1
910399260,393498,type1
910399260,393434,type1
910399260,393436,type1
910399260,393368,type1
910399260,393379,type1
910399260,393480,type1
910399260,393404,type1
300044063,432900,type1
300044063,423025,type1
300044063,432679,type1
300044063,413037,type1
300044063,413114,type1
300044063,413105,type1
300044064,433032,type1
300044064,599902893,type1
73180224,442733,type1
73180225,393480,type1
658246004,432940,type1
13999296,572631626,type1
196750886,383741,type1
196750886,393421,type1
196750886,383737,type1
196750886,383755,type1
90865616,472014,type1
978027002,433032,type1
978027002,984330151,type1
83544252,433032,type1
83544252,538911200,type1
658562,912849,type1
658564,786609869,type1
658574,661408,type1
658576,648702,type1
658576,658538,type1
658587,661414,type1
658587,661406,type1
658587,661410,type1
658587,661408,type1
658587,661402,type1
658587,661407,type1
658587,661388,type1
658589,661410,type1
658636,661414,type1
658636,794026198,type1
658637,658512,type1
661382,658371,type1
661388,658381,type1
661388,658442,type1
661388,658446,type1
661388,658455,type1
661388,658381,type1
661388,658486,type1
661388,658587,type1
661402,658538,type1
661402,658587,type1
661402,658455,type1
661406,658587,type1
661407,658587,type1
661408,658555,type1
661408,658387,type1
661408,658439,type1
661408,658574,type1
661408,658587,type2
661408,658543,type2
661410,658589,type2
661410,658587,type2
661414,668335,type2
661414,658587,type2
661414,658636,type2
662191,668185,type2
356557088,423025,type2
356557089,423025,type2
695491849,423025,type2
695491849,711164402,type1
695491849,323041298,type1
695491849,159953179,type1
695491849,958548506,type1
695491849,267702570,type1
695491849,267702571,type1
695491849,27164982,type1
410440793,423025,type1
85815300,422936,type1
320384863,609998416,type1
544049654,609998416,type1
616346030,922685,type1
297163719,423060,type1
297163721,423060,type1
220981234,462412,type1
650870018,857018,type1
215521453,540628,type1
375191030,580119,type1
390533649,138607,type1
76011693,893951,type1
76011694,912985,type1
923543650,893951,type1
923543650,251337021,type1
923543650,54136919,type1
100593149,658427,type1
100593150,912985,type1
100593150,774165653,type1
100593150,312829864,type1
100593150,601157335,type1
100593150,900050539,type1
100593150,386794977,type1
100593150,177583004,type1
100593150,934642980,type1
100593150,784296679,type1
100593150,612591682,type1
100593150,612591681,type1
477553842,912897,type1
477553842,175425813,type1
978492068,912953,type1
76617563,69507,type1
424010351,570764,type1
780715578,570491,type1
597515849,109304,type1
337621961,579925,type1
462127127,579925,type1
456828744,697728,type1
404373769,422949,type1
91511819,413320,type1
334062047,266038,type1
827909265,638860,type1
890816516,109126,type1
638269272,540775,type1
498015581,472014,type1
294093253,472014,type1
657262551,433032,type1
657262551,538911200,type1
452016171,680072866,type1
452016171,433032,type1
